periode_data,wilayah,kecamatan,nama_lokasi,latitude,longitude,periode_pemantauan,parameter,baku_mutu,nilai
2024,"Kota Adm. Jakarta Timur",Kramatjati,Baru,-6.323055556,106.8511111,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,2.09
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Timur",Kramatjati,Baru,-6.323055556,106.8511111,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Timur",Kramatjati,Baru,-6.323055556,106.8511111,"Periode 1 (Musim Hujan)",IP,N/A,10.5
2024,"Kota Adm. Jakarta Timur",Kramatjati,Baru,-6.323055556,106.8511111,"Periode 1 (Musim Hujan)",Status,N/A,berat
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Total Coliform",0,200
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Temperatur,N/A,29.3
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,180.5
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Kekeruhan,3,19.795
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Warna,10,0.71
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",pH,N/A,6.985
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,5.18
2024,"Kota Adm. Jakarta Timur",Cipayung,Cilangkap,-6.333611111,106.9033333,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0006
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.31
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.12
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.02
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,5.95
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,421.5
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",ORP*,N/A,13.5
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,2.41
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",IP,N/A,8.9
2024,"Kota Adm. Jakarta Timur",Kramatjati,"Batu Ampar",-6.28296,106.8589,"Periode 1 (Musim Hujan)",Status,N/A,sedang
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Temperatur,N/A,31.55
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,345
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Kekeruhan,3,0.28
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Warna,10,1.25
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",pH,N/A,10.505
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,24.5
2024,"Kota Adm. Jakarta Selatan",Jagakarsa,Cipedak,-6.3449,106.8029,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0006
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.0015
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.0084
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.03
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,4
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,518.5
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",ORP*,N/A,1
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,2.29
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",IP,N/A,1
2024,"Kota Adm. Jakarta Pusat","Tanah Abang","Bendungan Hilir",-6.203174,106.804301,"Periode 1 (Musim Hujan)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Total Coliform",0,0
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Temperatur,N/A,29.2
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,276.5
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Kekeruhan,3,0.255
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Warna,10,5.81
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",pH,N/A,7.995
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,19.6
2024,"Kota Adm. Jakarta Selatan",Cilandak,"Cipete Selatan",-6.2739,106.7986,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0006
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.022
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.025
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,4.1
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,413.5
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",ORP*,N/A,-13.5
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,1.66
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224163889,106.8611306,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",IP,N/A,0.7
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Bidara Cina",-6.240085,106.867313,"Periode 1 (Musim Hujan)",Status,N/A,baik
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Total Coliform",0,14
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Temperatur,N/A,27.75
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,142.5
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Kekeruhan,3,0.1
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Warna,10,2.68
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",pH,N/A,4.63
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,39.7
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Cipinang Besar Selatan",-6.231859,106.881241,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0006
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.88
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.02
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,2.75
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,293.5
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",ORP*,N/A,89
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.052
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,1.3
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",IP,N/A,4.9
2024,"Kota Adm. Jakarta Selatan",Pesanggrahan,Bintaro,-6.27293,106.76447,"Periode 1 (Musim Hujan)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Total Coliform",0,14
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Temperatur,N/A,28.45
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,260
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Kekeruhan,3,3.35
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Warna,10,3.22
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",pH,N/A,6.965
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,48.7
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Cipinang Besar Utara",-6.217232,106.882231,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0006
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.0077
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.02
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,7.15
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,370
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",ORP*,N/A,13
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,1.08
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",IP,N/A,4.8
2024,"Kota Adm. Jakarta Selatan",Tebet,"Bukit Duri",-6.224083333,106.8611306,"Periode 1 (Musim Hujan)",Status,N/A,ringan
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Escherichia coli",0,5
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Total Coliform",0,65
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Temperatur,N/A,29.95
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,585
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Kekeruhan,3,0.325
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Warna,10,1.93
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",pH,N/A,7.21
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,37.1
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Cipinang Cempedak",-6.228322,106.87436,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0006
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.0015
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.0057
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.0066
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.04
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,4.3
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,845
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",ORP*,N/A,0.025
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,2.89
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0017
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",IP,N/A,7.3
2024,"Kota Adm. Jakarta Pusat",Senen,Bungur,-6.168777778,106.8464722,"Periode 1 (Musim Hujan)",Status,N/A,sedang
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Total Coliform",0,840
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Temperatur,N/A,27.75
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,400
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Kekeruhan,3,2.65
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Warna,10,19.3
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",pH,N/A,7.525
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Nitrat (sebagai NO3) (terlarut)",20,33.4
2024,"Kota Adm. Jakarta Timur",Jatinegara,"Cipinang Muara",-6.227647,106.886402,"Periode 1 (Musim Hujan)","Nitrit (sebagai NO2) (terlarut)",3,0.0006
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Kromium valensi 6 (Cr6+) (terlarut)",0.01,0.001
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Besi (Fe) (terlarut)",0.2,0.57
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Mangan (Mn) terlarut",0.1,0.044
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Salinitas,N/A,0.315
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Oksigen terlarut (DO)",4,5.25
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Daya Hantar Listrik",N/A,575
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",ORP*,N/A,18.5
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Deterjen,0.05,0.0016
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)","Zat Organik (KMnO4)",10,13.9
2024,"Kota Adm. Jakarta Timur",Cipayung,Ceger,-6.314444444,106.8891667,"Periode 2 (Musim Kering)","Air Raksa",N/A,0.0001
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 1 (Musim Hujan)",Kadmium,N/A,0.0004
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Timbal,N/A,0.0015
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",IP,N/A,11.2
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Barat",-6.173333333,106.9325,"Periode 1 (Musim Hujan)",Status,N/A,berat
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 1 (Musim Hujan)","Escherichia coli",0,0
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 1 (Musim Hujan)","Total Coliform",0,130
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 1 (Musim Hujan)",Temperatur,N/A,27.05
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 1 (Musim Hujan)","Total Dissolve Solid",300,465
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 1 (Musim Hujan)",Kekeruhan,3,1.65
2024,"Kota Adm. Jakarta Timur",Cakung,"Cakung Timur",-6.183577,106.95749,"Periode 1 (Musim Hujan)",Warna,10,17.6
